Plant ID	Condition	Species	Genotype	Variety	GrowthCondition	Treatment	Sequence	Day	Time	Day (Int)	Weight A (g)	Weight B (g)	Water (weight-diff)	fluo.side	fluo.top	vis.side	vis.top	nir.side	nir.top
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 20	Mon Mar 21 19:32:29 CET 2011	20	14069	14198	129		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 20	Mon Mar 21 19:32:49 CET 2011	20	14085	14199	114		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 20	Mon Mar 21 19:33:00 CET 2011	20	14047	14200	153		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 20	Mon Mar 21 19:33:10 CET 2011	20	14068	14198	130		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 20	Mon Mar 21 19:36:12 CET 2011	20	14020	14200	180		0	0	0	0	
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 11:39:59 CET 2011	21	14084	14196	112	25	1	25	1	25	1
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 11:41:23 CET 2011	21	14140	14197	57	25	1	25	1	25	1
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 11:43:14 CET 2011	21	14076	14199	123	25	1	25	1	25	1
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 11:50:23 CET 2011	21	14036	14200	164	25	1	25	1	25	1
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 11:57:31 CET 2011	21	14057	14200	143	25	1	25	1	25	1
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:18:52 CET 2011	21	14060	14200	140	25	1	25	1	25	1
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:20:17 CET 2011	21	14064	14196	132	25	1	25	1	25	1
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:22:09 CET 2011	21	14065	14198	133	25	1	25	1	25	1
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:29:17 CET 2011	21	14032	14200	168	25	1	25	1	25	1
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:36:25 CET 2011	21	14015	14200	185	25	1	25	1	25	1
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:43:33 CET 2011	21	14060	14195	135	25	1	25	1	25	1
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:50:42 CET 2011	21	14036	14197	161	25	1	25	1	25	1
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 12:57:51 CET 2011	21	14056	14198	142	25	1	25	1	25	1
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:04:59 CET 2011	21	14062	14200	138	25	1	25	1	25	1
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:12:08 CET 2011	21	14060	14197	137	25	1	25	1	25	1
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:19:16 CET 2011	21	14037	14198	161	25	1	25	1	25	1
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:26:25 CET 2011	21	14050	14198	148	25	1	25	1	25	1
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:33:33 CET 2011	21	14045	14200	155	25	1	25	1	25	1
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:40:41 CET 2011	21	14038	14196	158	25	1	25	1	25	1
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:47:50 CET 2011	21	14020	14201	181	25	1	25	1	25	1
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 13:54:58 CET 2011	21	14044	14197	153	25	1	25	1	25	1
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:02:08 CET 2011	21	14019	14199	180	25	1	25	1	25	1
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:09:19 CET 2011	21	14044	14196	152	25	1	25	1	25	1
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:23:35 CET 2011	21	14051	14199	148	25	1	25	1	25	1
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:32:32 CET 2011	21	14050	14200	150	25	1	25	1	25	1
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:39:39 CET 2011	21	14047	14198	151	25	1	25	1	25	1
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:41:30 CET 2011	21	14073	14195	122	25	1	25	1	25	1
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:48:38 CET 2011	21	14062	14198	136	25	1	25	1	25	1
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 21	Tue Mar 22 14:55:47 CET 2011	21	14011	14200	189	25	1	25	1	25	1
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 08:04:45 CET 2011	22				25	1	25	1	25	1
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 08:06:09 CET 2011	22				25	1	25	1	25	1
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 08:08:01 CET 2011	22				25	1	25	1	25	1
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 08:15:07 CET 2011	22				25	1	25	1	25	1
1107BA1361_4	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 08:39:22 CET 2011	22				25	1	25	1	25	1
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:17:01 CET 2011	22	13775	14202	427	427	0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:17:20 CET 2011	22	13791	14201	410	410	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:20:22 CET 2011	22	13822	14199	377	377	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:20:42 CET 2011	22	13833	14200	367	367	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:21:03 CET 2011	22	13755	14199	444	444	0	0	0	0	
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:23:40 CET 2011	22	13754	14201	447	447	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:24:01 CET 2011	22	13851	14201	350	350	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:24:21 CET 2011	22	13834	14197	363	363	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:24:42 CET 2011	22	13821	14197	376	376	0	0	0	0	
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:25:02 CET 2011	22	13862	14200	338	338	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:25:23 CET 2011	22	13861	14200	339	339	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:25:43 CET 2011	22	13776	14199	423	423	0	0	0	0	
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:26:04 CET 2011	22	13855	14198	343	343	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:26:24 CET 2011	22	13865	14199	334	334	0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:26:45 CET 2011	22	13869	14198	329	329	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:27:05 CET 2011	22	13803	14198	395	395	0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:32:30 CET 2011	22	13847	14198	351	351	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:33:10 CET 2011	22	13871	14197	326	326	0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:33:50 CET 2011	22	13850	14197	347	347	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:34:01 CET 2011	22	13806	14198	392	392	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:34:31 CET 2011	22	13889	14199	310	310	0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:34:51 CET 2011	22	13893	14197	304	304	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:35:12 CET 2011	22	13910	14196	286	286	0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:38:27 CET 2011	22	13885	14198	313	313	0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 22	Wed Mar 23 19:39:12 CET 2011	22	13773	14195	422	422	0	0	0	0	
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:46:15 CET 2011	24	13794	14192	398	580	0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:47:46 CET 2011	24	13804	14193	389	565	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:47:53 CET 2011	24	13839	14193	354	518	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:48:13 CET 2011	24	13839	14196	357	511	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:48:34 CET 2011	24	13789	14196	407	596	0	0	0	0	
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:51:21 CET 2011	24	13759	14197	438	629	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:51:42 CET 2011	24	13847	14196	349	504	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:52:03 CET 2011	24	13857	14196	339	494	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:52:23 CET 2011	24	13842	14193	351	510	0	0	0	0	
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:52:44 CET 2011	24	13867	14196	329	478	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:53:04 CET 2011	24	13883	14196	313	459	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:53:25 CET 2011	24	13779	14196	417	603	0	0	0	0	
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:53:45 CET 2011	24	13850	14196	346	499	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:54:06 CET 2011	24	13851	14196	345	503	0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:54:27 CET 2011	24	13864	14194	330	483	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 09:54:47 CET 2011	24	13793	14195	402	585	0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:00:06 CET 2011	24	13848	14193	345	499	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:00:27 CET 2011	24	13788	14194	406	580	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:02:07 CET 2011	24	13879	14195	316	454	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:02:19 CET 2011	24	13874	14194	320	462	0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:02:27 CET 2011	24	13906	14195	289	419	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:02:48 CET 2011	24	13908	14195	287	418	0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:03:09 CET 2011	24	13885	14196	311	450	0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:03:11 CET 2011	24	13844	14194	350	516	0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 10:06:49 CET 2011	24	13748	14193	445	655	0	0	0	0	
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:16:13 CET 2011	24	14018	14200	182		0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:16:34 CET 2011	24	14023	14199	176		0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:17:52 CET 2011	24	14031	14195	164		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:18:12 CET 2011	24	14042	14196	154		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:18:33 CET 2011	24	14008	14197	189		0	0	0	0	
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:20:49 CET 2011	24	14003	14194	191		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:21:10 CET 2011	24	14043	14198	155		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:21:30 CET 2011	24	14041	14196	155		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:21:51 CET 2011	24	14038	14197	159		0	0	0	0	
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:22:11 CET 2011	24	14047	14196	149		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:22:32 CET 2011	24	14051	14197	146		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:22:52 CET 2011	24	14010	14196	186		0	0	0	0	
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:23:13 CET 2011	24	14044	14197	153		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:23:33 CET 2011	24	14039	14197	158		0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:23:54 CET 2011	24	14045	14198	153		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:24:14 CET 2011	24	14011	14194	183		0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:28:19 CET 2011	24	14042	14196	154		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:28:40 CET 2011	24	14022	14196	174		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:29:01 CET 2011	24	14054	14196	142		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:29:40 CET 2011	24	14030	14196	166		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:30:20 CET 2011	24	14060	14198	138		0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:30:40 CET 2011	24	14067	14197	130		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:31:01 CET 2011	24	14066	14197	131		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:31:22 CET 2011	24	14056	14195	139		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 24	Fri Mar 25 19:31:42 CET 2011	24	13984	14194	210		0	0	0	0	
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 25	Sat Mar 26 11:41:08 CET 2011	25	14022	14192	342	25	1	25	1	25	1
